,emotion,statements,situation,gender,mfcc
datasources\LDC_male\wav\2DG1s2490.wav,disgust,four thousand one,conversation,male,"[-540.3397216796875, 124.61876678466797, -23.08316993713379, 53.3823127746582, 34.94319152832031, 10.132203102111816, 37.14840316772461, 8.56187629699707, 6.698151111602783, 10.549232482910156, -4.896516799926758, 8.358673095703125, 1.1007801294326782, -3.947366952896118, 8.097134590148926, -0.6925002932548523, 4.961382865905762, 7.068057537078857, -3.4912614822387695, 5.905424118041992]"
datasources\LDC_male\wav\2DG1s2491.wav,disgust,four thousand one,conversation,male,"[-542.771240234375, 127.59828186035156, -19.40287208557129, 54.625205993652344, 33.955322265625, 14.583091735839844, 38.356910705566406, 2.4702556133270264, 4.120160102844238, 10.941516876220703, -5.964132785797119, 4.926423072814941, -0.8022019267082214, 0.6665412783622742, 10.200916290283203, -3.85146164894104, 4.6376543045043945, 7.614962100982666, -4.163858890533447, 3.4953978061676025]"
datasources\LDC_male\wav\2DG1s2510.wav,disgust,nine thousand two,conversation,male,"[-512.67236328125, 126.3776626586914, -19.645137786865234, 52.14863967895508, 33.75742721557617, 16.49170684814453, 40.44380569458008, 3.0076732635498047, 2.0721378326416016, 9.985002517700195, -7.388947010040283, 2.577033519744873, 0.8303777575492859, 1.4549070596694946, 8.643375396728516, -2.413543701171875, 5.463768005371094, 8.073826789855957, -3.5392730236053467, -0.6705677509307861]"
datasources\LDC_male\wav\2DG1s2511.wav,disgust,nine thousand two,conversation,male,"[-522.555908203125, 139.1173858642578, -20.872026443481445, 57.24488067626953, 34.979591369628906, 16.757221221923828, 44.11033248901367, 3.2919867038726807, 2.3991928100585938, 9.592473030090332, -9.251766204833984, 2.322035789489746, -1.1668686866760254, -0.16135872900485992, 7.920765399932861, -5.208869457244873, 4.928126335144043, 8.366665840148926, -4.9376220703125, -0.6958746314048767]"
datasources\LDC_male\wav\2DG1s2520.wav,disgust,november fourth,conversation,male,"[-523.4039916992188, 120.34674072265625, -31.019994735717773, 57.173423767089844, 24.10654640197754, 10.369279861450195, 48.443634033203125, 3.6769754886627197, 4.444580078125, 10.942499160766602, -9.243541717529297, 7.779579162597656, -3.1265335083007812, -5.297855854034424, 12.430551528930664, -2.796410083770752, 2.3147354125976562, 5.483259677886963, -5.02272367477417, 5.834167003631592]"
datasources\LDC_male\wav\2DG1s2521.wav,disgust,november fourth,conversation,male,"[-477.5995178222656, 88.47314453125, -7.230117321014404, 42.80207824707031, 20.298812866210938, 13.4960355758667, 39.381202697753906, 9.901837348937988, 4.140349864959717, 5.817354679107666, -3.438603639602661, 5.663954734802246, -6.123055458068848, -5.632800579071045, 9.573251724243164, -0.40258195996284485, 2.409583568572998, 5.537256240844727, -1.0617725849151611, 4.734221935272217]"
datasources\LDC_male\wav\2DG1s2550.wav,disgust,three thousand one,conversation,male,"[-507.03680419921875, 115.3082504272461, 0.8144268989562988, 43.284515380859375, 30.71934700012207, 18.839008331298828, 35.87240219116211, 12.294809341430664, 10.128724098205566, 9.655865669250488, -4.42514705657959, 2.686466932296753, -3.2939658164978027, -4.039863109588623, 5.430801868438721, -1.9650490283966064, 3.4927420616149902, 5.608541965484619, -3.5634396076202393, 1.4364417791366577]"
datasources\LDC_male\wav\2DG1s2551.wav,disgust,three thousand one,conversation,male,"[-523.2333984375, 116.93788146972656, -5.839888572692871, 48.805423736572266, 33.486968994140625, 16.687744140625, 37.882171630859375, 12.427682876586914, 8.682805061340332, 10.334623336791992, -2.9517858028411865, 5.312074184417725, -1.193703532218933, -2.8159677982330322, 7.401745319366455, -0.06266200542449951, 5.068763256072998, 5.94821834564209, -4.662642002105713, 0.8669736981391907]"
datasources\LDC_male\wav\2DG1s3290.wav,disgust,june twenty-third,conversation,male,"[-431.8733825683594, 116.4951171875, -2.5234501361846924, 38.09068298339844, 13.098169326782227, 11.855582237243652, 39.41309356689453, 6.492406845092773, 7.030523300170898, 12.978498458862305, -1.4716790914535522, 5.7755866050720215, -4.348108291625977, -4.056454658508301, 10.063349723815918, -1.1234991550445557, 0.9269490838050842, 4.984795570373535, -1.6307573318481445, 2.2649922370910645]"
datasources\LDC_male\wav\2DG1s3291.wav,disgust,june twenty-third,conversation,male,"[-426.50274658203125, 127.63191986083984, -3.9938652515411377, 37.00834274291992, 11.791656494140625, 16.421794891357422, 46.35624313354492, 3.8184900283813477, 4.390789031982422, 17.56146812438965, 0.9756626486778259, 4.852497100830078, -3.9005143642425537, -3.139798641204834, 10.253039360046387, -0.8295974135398865, 0.8617895245552063, 4.153371334075928, -3.00034761428833, 0.3286457061767578]"
datasources\LDC_male\wav\2DG1s3490.wav,disgust,seventy-nine,conversation,male,"[-498.2298278808594, 125.48985290527344, -15.676166534423828, 49.19492721557617, 30.06949234008789, 11.051349639892578, 37.194698333740234, 9.502737998962402, 5.7330002784729, 6.40745210647583, -7.088040828704834, 3.559535026550293, -4.221836566925049, -2.4251999855041504, 9.946793556213379, -1.3254812955856323, 5.802735805511475, 8.00409984588623, -5.606076240539551, -0.45946285128593445]"
datasources\LDC_male\wav\2DG1s3491.wav,disgust,seventy-nine,conversation,male,"[-496.8288269042969, 146.05850219726562, -30.073104858398438, 60.88723373413086, 31.25840187072754, 13.882223129272461, 48.368675231933594, 3.2024896144866943, 5.5229716300964355, 9.860057830810547, -10.920010566711426, 8.015020370483398, -3.5967633724212646, -6.352917671203613, 11.33680534362793, -3.0291337966918945, 4.85468053817749, 8.935982704162598, -7.0704498291015625, -1.4507150650024414]"
datasources\LDC_male\wav\2DG1s3540.wav,disgust,sixty-seven,conversation,male,"[-479.43597412109375, 104.8471908569336, -45.584556579589844, 50.70176696777344, 30.351484298706055, 6.045057773590088, 38.545654296875, 10.57735824584961, 9.811698913574219, 6.8417558670043945, -9.524334907531738, 5.705183982849121, -4.972408771514893, -4.444585800170898, 9.80553913116455, -0.7425754070281982, 6.401889801025391, 4.93653678894043, -5.594233989715576, 1.6308947801589966]"
datasources\LDC_male\wav\2DG1s3541.wav,disgust,sixty-seven,conversation,male,"[-500.990966796875, 111.90917205810547, -62.266971588134766, 58.17703628540039, 27.3973445892334, 2.949228048324585, 47.602909088134766, 8.649145126342773, 7.535191535949707, 5.4344162940979, -12.868082046508789, 9.518062591552734, -5.708340644836426, -6.595684051513672, 13.153060913085938, -2.7216238975524902, 4.199848175048828, 6.5115861892700195, -5.282708644866943, 1.612848162651062]"
datasources\LDC_male\wav\2HA1s1140.wav,hot anger,two thousand eight,conversation,male,"[-473.7655334472656, 76.99250030517578, -39.43949890136719, 20.818222045898438, 17.136186599731445, 4.7478508949279785, 26.32371711730957, 5.949044227600098, 8.46536636352539, 13.243316650390625, -5.420487403869629, 1.676998257637024, 1.6265326738357544, -6.347641468048096, -3.2115225791931152, -4.853092193603516, 2.5493855476379395, 2.93232798576355, -7.721184730529785, -4.419039726257324]"
datasources\LDC_male\wav\2HA1s1141.wav,hot anger,two thousand eight,conversation,male,"[-463.0553283691406, 74.29925537109375, -36.65663528442383, 22.441648483276367, 14.50057315826416, 0.38454052805900574, 24.581302642822266, 4.6849751472473145, 5.464535713195801, 14.41758918762207, -1.7406365871429443, 1.0036307573318481, 2.140918493270874, -0.7997642159461975, 0.1458265781402588, -6.691573619842529, -0.31112608313560486, 3.0497002601623535, -5.575967788696289, -4.282082557678223]"
datasources\LDC_male\wav\2HA1s1150.wav,hot anger,fifteen hundred,conversation,male,"[-396.15740966796875, 122.5594482421875, -51.93233108520508, 27.682010650634766, 23.614355087280273, 20.452587127685547, 46.86921691894531, -3.946938991546631, -8.570087432861328, 5.883568286895752, -8.511309623718262, -0.7561561465263367, -4.356889247894287, -2.294482707977295, 3.4889578819274902, -6.328753471374512, 5.498281478881836, 2.681428909301758, -11.574657440185547, -2.438626289367676]"
datasources\LDC_male\wav\2HA1s1151.wav,hot anger,fifteen hundred,conversation,male,"[-396.4102783203125, 104.05242919921875, -49.874267578125, 23.65688705444336, 20.405099868774414, 18.307043075561523, 41.77879333496094, -6.883852005004883, -11.55019474029541, 5.081603050231934, -6.705050945281982, -1.9284485578536987, -4.954178810119629, -0.1793246865272522, 5.831373691558838, -4.42579984664917, 5.596836566925049, 2.7937521934509277, -9.733071327209473, -1.6625105142593384]"
datasources\LDC_male\wav\2HA1s2620.wav,hot anger,one thousand six,conversation,male,"[-495.447998046875, 82.3550033569336, -59.910987854003906, 45.965328216552734, 28.466585159301758, 9.31685733795166, 32.81444549560547, -14.576369285583496, -5.755756855010986, 9.316943168640137, -13.670580863952637, 1.3873786926269531, 2.2402234077453613, -1.9799062013626099, 5.547597885131836, -3.8191428184509277, 1.6031955480575562, 2.1328952312469482, -7.265806674957275, -2.6257965564727783]"
datasources\LDC_male\wav\2HA1s2621.wav,hot anger,one thousand six,conversation,male,"[-464.6017761230469, 74.1222915649414, -65.26759338378906, 37.70701599121094, 18.73461151123047, -4.078927516937256, 32.63718032836914, 1.2315646409988403, -0.47981175780296326, 6.059100151062012, -9.401689529418945, 3.5702531337738037, -4.989846706390381, -7.771488189697266, 4.644096851348877, -6.148909568786621, 1.7635945081710815, 5.133625507354736, -8.043949127197266, -1.9142078161239624]"
datasources\LDC_male\wav\2HA1s2622.wav,hot anger,one thousand six,conversation,male,"[-512.4583129882812, 81.05535125732422, -51.896183013916016, 42.769752502441406, 21.867904663085938, -0.09511830657720566, 34.246482849121094, 5.816988945007324, 6.309000492095947, 7.35078763961792, -10.530261039733887, 7.837252140045166, -1.110373616218567, -10.256157875061035, 4.38668966293335, -1.9768259525299072, 3.9547455310821533, 5.586594581604004, -8.605691909790039, -0.532392144203186]"
datasources\LDC_male\wav\2HA1s2720.wav,hot anger,august eighteenth,conversation,male,"[-383.98541259765625, 93.94596099853516, -51.417850494384766, 34.90657424926758, 25.290056228637695, 4.635571002960205, 35.02973556518555, 5.6251420974731445, -2.563941478729248, 0.2439117431640625, -8.878650665283203, 9.161672592163086, 0.34517931938171387, -10.56580638885498, 1.9397135972976685, -1.7352696657180786, 2.6151070594787598, 4.594707012176514, -6.289245128631592, -0.48776522278785706]"
datasources\LDC_male\wav\2HA1s2721.wav,hot anger,august eighteenth,conversation,male,"[-362.5987548828125, 86.31672668457031, -55.19820022583008, 34.7929573059082, 24.488643646240234, 8.16555404663086, 38.2535400390625, 3.3898584842681885, -2.5301127433776855, 1.3349652290344238, -9.831591606140137, 9.508947372436523, 0.5155882835388184, -10.035067558288574, 3.71870493888855, -0.8135142922401428, 3.5935447216033936, 4.642791271209717, -6.658384323120117, 0.6457828879356384]"
datasources\LDC_male\wav\2HA1s2730.wav,hot anger,four hundred one,conversation,male,"[-379.24456787109375, 112.43192291259766, -18.25495719909668, 36.08173370361328, 32.242462158203125, 19.540855407714844, 22.125368118286133, -19.46278190612793, -9.244446754455566, 9.311193466186523, -10.748626708984375, -5.439889430999756, -2.9778809547424316, -7.212455749511719, -0.9587037563323975, -4.975811958312988, -0.20262709259986877, 3.017334461212158, -5.48671817779541, -3.0765461921691895]"
datasources\LDC_male\wav\2HA1s2731.wav,hot anger,four hundred one,conversation,male,"[-371.5069274902344, 88.06261444091797, -23.073274612426758, 29.694921493530273, 24.05486297607422, 10.124312400817871, 26.68230438232422, -2.4674036502838135, -11.360401153564453, 1.1569668054580688, -3.756308078765869, -6.951954364776611, -11.477988243103027, -2.3391170501708984, 4.861255168914795, -3.5217809677124023, 5.557125091552734, 6.003263473510742, -5.973918914794922, -0.029476797208189964]"
datasources\LDC_male\wav\2HA1s2740.wav,hot anger,june seventeenth,conversation,male,"[-403.7372741699219, 86.35409545898438, -45.60075378417969, 30.8199520111084, 23.135604858398438, 11.9188871383667, 38.978546142578125, 3.2410759925842285, -2.4470324516296387, 5.8903608322143555, -8.018892288208008, 2.4217047691345215, -1.952917456626892, -6.545422554016113, 2.994178295135498, -6.141225337982178, -1.1800435781478882, 4.5125532150268555, -8.386575698852539, -5.834690570831299]"
datasources\LDC_male\wav\2HA1s2741.wav,hot anger,june seventeenth,conversation,male,"[-402.9611511230469, 89.1753158569336, -58.7695198059082, 31.359342575073242, 20.76127052307129, 3.602853775024414, 38.81531524658203, 6.765017986297607, 0.07553286105394363, 5.7443766593933105, -9.01640510559082, 4.53907585144043, -2.02701997756958, -9.209893226623535, 3.5887558460235596, -3.519479274749756, 1.0789614915847778, 5.658736705780029, -8.430108070373535, -5.285170555114746]"
datasources\LDC_male\wav\2HA1s2742.wav,hot anger,june seventeenth,conversation,male,"[-405.97607421875, 93.20732116699219, -52.28289794921875, 27.415424346923828, 20.699649810791016, 5.9601545333862305, 37.52413558959961, 8.13844108581543, 1.9492331743240356, 7.222903251647949, -8.514604568481445, 1.7974680662155151, -2.185899019241333, -9.633544921875, 0.39071470499038696, -2.979254961013794, 0.41869255900382996, 3.604560136795044, -6.802207946777344, -7.672741889953613]"
datasources\LDC_male\wav\2HA1s2750.wav,hot anger,nine hundred two,conversation,male,"[-517.7551879882812, 88.34662628173828, -28.51351547241211, 26.021846771240234, 17.508651733398438, 9.768767356872559, 31.10711097717285, -1.0841598510742188, -4.240100860595703, 8.437228202819824, -2.9130637645721436, 0.05929429456591606, -3.349341869354248, -3.588372230529785, 4.8827714920043945, -2.0930371284484863, -0.9356788396835327, 1.4831348657608032, -2.8997013568878174, -0.35954830050468445]"
datasources\LDC_male\wav\2HA1s2751.wav,hot anger,nine hundred two,conversation,male,"[-465.0859069824219, 96.04428100585938, -39.172119140625, 29.553407669067383, 21.473575592041016, 7.845522403717041, 33.1906852722168, -3.519821882247925, -12.899994850158691, 0.11882460862398148, -9.227444648742676, -1.1440199613571167, -5.018742084503174, -11.07863998413086, -1.0141775608062744, -4.535760879516602, -3.4378013610839844, 0.28622937202453613, -3.9186301231384277, -3.4951021671295166]"
datasources\LDC_male\wav\2HA1s2760.wav,hot anger,september fourth,conversation,male,"[-427.7547302246094, 72.7325439453125, -24.433067321777344, 31.9180965423584, 16.230205535888672, 2.271150588989258, 28.008716583251953, 7.498141288757324, 6.777642250061035, 9.166186332702637, -10.90334415435791, -1.7181681394577026, -0.779322624206543, -11.394083976745605, -3.7481648921966553, -1.4695160388946533, 0.7543415427207947, 2.855907678604126, -4.529074668884277, -5.056646347045898]"
datasources\LDC_male\wav\2HA1s2761.wav,hot anger,september fourth,conversation,male,"[-388.3983459472656, 83.78595733642578, -47.91523742675781, 35.574462890625, 17.520017623901367, -7.843507766723633, 28.695232391357422, 10.230179786682129, 6.367385387420654, 4.244716167449951, -16.616228103637695, -1.087470293045044, -2.2957170009613037, -14.363962173461914, -6.390960216522217, -6.533759117126465, 3.4271974563598633, 6.9013776779174805, -7.408895015716553, -4.5143280029296875]"
datasources\LDC_male\wav\2HA1s2770.wav,hot anger,six thousand four,conversation,male,"[-560.2316284179688, 74.077392578125, -23.993955612182617, 39.49353790283203, 23.14666175842285, 2.4352686405181885, 27.50204086303711, 11.617000579833984, 9.252809524536133, 6.275322914123535, -10.881508827209473, 1.229718804359436, 0.57845538854599, -9.823019981384277, -5.5556488037109375, -3.8132317066192627, 4.674747943878174, 4.980802059173584, -5.914580821990967, -3.2752456665039062]"
