Emotion: anxiety, Statement: eight hundred eight, Gender: male, Situation: conversation, Color: (73, 205, 46)
Emotion: happy, Statement: ten thousand four, Gender: male, Situation: conversation, Color: unknown
Emotion: happy, Statement: ten thousand four, Gender: male, Situation: conversation, Color: unknown
Emotion: happy, Statement: five thousand eight, Gender: male, Situation: conversation, Color: unknown
Emotion: happy, Statement: five thousand eight, Gender: male, Situation: conversation, Color: unknown
Emotion: happy, Statement: three thousand three, Gender: male, Situation: conversation, Color: unknown
Emotion: happy, Statement: three thousand three, Gender: male, Situation: conversation, Color: unknown
Emotion: happy, Statement: seventy-six, Gender: male, Situation: conversation, Color: unknown
Emotion: happy, Statement: seventy-six, Gender: male, Situation: conversation, Color: unknown
Emotion: interest, Statement: november twelfth, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: november twelfth, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: november twelfth, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: eight hundred two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: eight hundred two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: march twentieth, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: march twentieth, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: march twentieth, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: one hundred four, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: one hundred four, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: one hundred four, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: ten thousand one, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: ten thousand one, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: ten thousand one, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: ten thousand one, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: three thousand two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: three thousand two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: december third, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: december third, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: four thousand two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: four thousand two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: five thousand four, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: five thousand four, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: seventy-two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: seventy-two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: seventy-two, Gender: male, Situation: conversation, Color: (150, 193, 210)
Emotion: neutral, Statement: nine thousand six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: november fifth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: november fifth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: november fifth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: december tenth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: december tenth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand one, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand three, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand three, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred ten, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: august second, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: august second, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred twelve, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand one, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand one, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: april fourteenth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: april fourteenth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: april fourteenth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand two, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred six, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred one, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred one, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand nine, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: september fourth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: september fourth, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: october first, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: october first, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred four, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: fifty-seven, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: fifty-seven, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: fifty-seven, Gender: male, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-first, Gender: male, Situation: conversation, Color: (0, 0, 0)
