,emotion,statements,situation,gender,mfcc
datasources\LDC\wav\2NT3s2310.wav,neutral,five thousand three,tete a tete,male,"[-401.8666076660156, 149.17269897460938, -53.50775146484375, 53.12636184692383, 27.346521377563477, 14.127750396728516, 52.747867584228516, -0.21802520751953125, 1.2151098251342773, 9.804665565490723, -8.305586814880371, 9.598767280578613, 0.8061689734458923, 1.9411711692810059, 8.10302448272705, -6.175430774688721, 10.007098197937012, 2.9517619609832764, -6.987823963165283, 11.123397827148438]"
datasources\LDC\wav\2NT3s2311.wav,neutral,five thousand three,tete a tete,male,"[-420.3791198730469, 155.2089385986328, -56.66055679321289, 49.56273651123047, 27.929859161376953, 12.973925590515137, 47.57150650024414, -6.429981231689453, 2.6571335792541504, 15.434000968933105, -11.868429183959961, 8.99609088897705, 7.160643577575684, -1.674647331237793, 6.559468746185303, -2.1701676845550537, 3.433436393737793, 0.586638867855072, -2.1187641620635986, 9.023218154907227]"
datasources\LDC\wav\2NT3s2312.wav,neutral,five thousand three,tete a tete,male,"[-453.73187255859375, 152.83375549316406, -42.11492919921875, 52.99115753173828, 28.39659309387207, 10.683775901794434, 44.69036102294922, -3.777573823928833, 2.2974960803985596, 14.905089378356934, -9.848998069763184, 8.509478569030762, 7.260167598724365, -0.8384420275688171, 6.96741247177124, -1.032159686088562, 5.835910320281982, 3.398210048675537, -3.0228347778320312, 8.745447158813477]"
datasources\LDC\wav\2NT3s2370.wav,neutral,two hundred nine,tete a tete,male,"[-420.52459716796875, 156.52862548828125, -23.955886840820312, 52.46992492675781, 29.95010757446289, 15.141253471374512, 42.31229782104492, -5.090692043304443, 2.8741707801818848, 20.084274291992188, -3.6389107704162598, 8.609393119812012, 4.731426239013672, -1.5778477191925049, 11.14470386505127, 0.41828984022140503, 3.4578444957733154, 7.40271520614624, -4.366400718688965, 2.8614885807037354]"
datasources\LDC\wav\2NT3s2371.wav,neutral,two hundred nine,tete a tete,male,"[-415.54595947265625, 148.9927520751953, -13.546866416931152, 54.17845916748047, 31.107568740844727, 14.749045372009277, 30.784658432006836, -9.51146125793457, 8.203763961791992, 17.261598587036133, -4.237087249755859, 15.723164558410645, 2.765535354614258, -5.394222736358643, 12.825889587402344, -2.672851800918579, 2.3060007095336914, 10.641068458557129, -4.455872535705566, 4.925124645233154]"
datasources\LDC\wav\2NT3s2372.wav,neutral,two hundred nine,tete a tete,male,"[-438.41552734375, 154.6949920654297, -24.765565872192383, 47.77045440673828, 26.152833938598633, 17.439516067504883, 47.727027893066406, 0.7745429873466492, 2.7139124870300293, 15.035127639770508, -2.7383785247802734, 8.197813034057617, -0.8215604424476624, -0.4885267913341522, 13.885198593139648, 0.5169675350189209, 4.635782718658447, 4.819357872009277, -6.366788387298584, 2.027054786682129]"
datasources\LDC\wav\2NT3s2373.wav,neutral,two hundred nine,tete a tete,male,"[-437.3544921875, 150.9884033203125, -19.780908584594727, 52.093040466308594, 31.25093650817871, 17.082582473754883, 43.527496337890625, -1.6275075674057007, 3.7334775924682617, 19.386608123779297, -3.5940799713134766, 7.282865047454834, 3.5007364749908447, -2.79571795463562, 10.810295104980469, 1.1721054315567017, 1.212737798690796, 4.776306629180908, -4.591999530792236, 1.8723722696304321]"
datasources\LDC\wav\2NT3s2480.wav,neutral,five hundred three,tete a tete,male,"[-434.7980041503906, 139.67578125, -44.620845794677734, 48.28309631347656, 29.27909278869629, 13.89728832244873, 44.97209930419922, -5.247478008270264, 1.7638320922851562, 17.867755889892578, -9.449984550476074, 8.603886604309082, 10.169929504394531, -2.2354214191436768, 5.814069747924805, -0.7619772553443909, 3.011483669281006, 2.8343541622161865, -3.476762056350708, 8.317813873291016]"
datasources\LDC\wav\2NT3s2481.wav,neutral,five hundred three,tete a tete,male,"[-422.64508056640625, 148.69921875, -46.43747329711914, 46.66533279418945, 25.434722900390625, 15.101512908935547, 53.27311706542969, 0.5354101657867432, -2.0368926525115967, 11.611018180847168, -6.185621738433838, 8.260910987854004, 3.3398654460906982, 1.5736833810806274, 7.894769668579102, -5.29875373840332, 5.642963409423828, 3.8072509765625, -5.90889835357666, 7.4512834548950195]"
datasources\LDC\wav\2NT3s2550.wav,neutral,three thousand one,tete a tete,male,"[-443.3551025390625, 142.1552276611328, -24.168601989746094, 51.46968078613281, 32.218040466308594, 18.209760665893555, 38.76924133300781, -5.78124475479126, 8.20151138305664, 19.145355224609375, -6.9631757736206055, 13.421916961669922, 7.862992286682129, -5.092513561248779, 9.550630569458008, 0.10558681935071945, 1.5513644218444824, 5.579280853271484, -3.865006685256958, 5.359034061431885]"
datasources\LDC\wav\2NT3s2551.wav,neutral,three thousand one,tete a tete,male,"[-439.81982421875, 149.15879821777344, -34.20626449584961, 55.70975112915039, 33.99213790893555, 15.891640663146973, 39.721954345703125, -8.272232055664062, 6.814572334289551, 19.536365509033203, -7.691746234893799, 13.576627731323242, 5.970334529876709, -5.300482273101807, 12.895441055297852, -0.4373375475406647, -0.3488110899925232, 7.738474369049072, -1.212095022201538, 4.982964992523193]"
datasources\LDC\wav\2NT3s2552.wav,neutral,three thousand one,tete a tete,male,"[-433.5647888183594, 150.15394592285156, -27.16594886779785, 52.32723617553711, 32.97732162475586, 16.636905670166016, 42.06757736206055, -3.4391837120056152, 3.5795085430145264, 16.744367599487305, -6.32278299331665, 9.467469215393066, 5.680877685546875, -2.290742874145508, 9.690024375915527, -0.361752450466156, 3.185675621032715, 5.928577423095703, -3.7916879653930664, 5.842737674713135]"
datasources\LDC\wav\2NT3s2680.wav,neutral,september fifth,tete a tete,male,"[-430.2926330566406, 133.25363159179688, -45.067378997802734, 54.635799407958984, 26.49927520751953, 10.387747764587402, 43.020347595214844, -8.07551383972168, 2.1469125747680664, 13.338101387023926, -12.596343040466309, 10.1522798538208, 4.571412563323975, -2.7711613178253174, 11.766892433166504, -3.1616251468658447, 4.011068820953369, 9.250597953796387, -6.5180277824401855, 3.106431484222412]"
datasources\LDC\wav\2NT3s2681.wav,neutral,september fifth,tete a tete,male,"[-441.7282409667969, 125.58866882324219, -41.05748748779297, 53.3483772277832, 33.241268157958984, 12.151477813720703, 37.11683654785156, -7.020672798156738, 1.8790441751480103, 11.307560920715332, -11.554344177246094, 13.666422843933105, 10.78077507019043, -3.7190988063812256, 8.012685775756836, 1.1840366125106812, 6.070093631744385, 7.423322677612305, -3.1578288078308105, 6.528403282165527]"
datasources\LDC\wav\2NT3s2682.wav,neutral,september fifth,tete a tete,male,"[-426.9429626464844, 121.49655151367188, -27.616243362426758, 50.13494110107422, 31.518478393554688, 14.07125473022461, 31.20543098449707, -5.519575595855713, 9.47766399383545, 13.069814682006836, -8.49117374420166, 16.244770050048828, 6.0055952072143555, -5.977564811706543, 9.03561782836914, -3.7747485637664795, 3.744778633117676, 11.727027893066406, -3.796147346496582, 4.842067718505859]"
datasources\LDC\wav\2NT3s2690.wav,neutral,six thousand eight,tete a tete,male,"[-421.3455810546875, 147.365234375, -62.54560470581055, 57.653343200683594, 32.04470443725586, 8.404094696044922, 44.51886749267578, -10.23888111114502, 0.6821795105934143, 17.215206146240234, -11.217260360717773, 10.730320930480957, 6.712245941162109, -4.13800573348999, 8.549036026000977, -2.271082878112793, 4.955420017242432, 6.80570125579834, -6.549815654754639, 3.4053990840911865]"
datasources\LDC\wav\2NT3s2691.wav,neutral,six thousand eight,tete a tete,male,"[-382.10833740234375, 129.51510620117188, -51.52832794189453, 48.873016357421875, 35.18110656738281, 12.005902290344238, 37.15452575683594, -6.831254482269287, 3.0871129035949707, 16.754026412963867, -9.82764720916748, 7.689444541931152, 6.248860836029053, -4.449079990386963, 7.2423577308654785, -1.417183756828308, 2.550102710723877, 7.5783514976501465, -4.580484390258789, 0.10361561179161072]"
datasources\LDC\wav\2NT3s2692.wav,neutral,six thousand eight,tete a tete,male,"[-397.73046875, 140.02528381347656, -52.15311813354492, 58.311676025390625, 37.940032958984375, 14.140862464904785, 41.43068313598633, -9.639412879943848, 4.432313442230225, 18.154537200927734, -13.439493179321289, 8.799810409545898, 6.3927083015441895, -6.522916316986084, 6.927507400512695, -3.7795209884643555, 1.967435598373413, 9.114355087280273, -3.03787899017334, 1.8003298044204712]"
datasources\LDC\wav\2NT3s2780.wav,neutral,three hundred one,tete a tete,male,"[-438.62890625, 146.2196044921875, -16.14069938659668, 52.413490295410156, 29.200403213500977, 17.407732009887695, 37.85636901855469, -8.588628768920898, 6.661961555480957, 20.327499389648438, -6.084425926208496, 11.395888328552246, 4.3996148109436035, -5.22830867767334, 12.003458976745605, -1.6233162879943848, -0.8389628529548645, 8.352896690368652, -2.65054988861084, 4.169282913208008]"
datasources\LDC\wav\2NT3s2781.wav,neutral,three hundred one,tete a tete,male,"[-414.00274658203125, 145.98751831054688, -7.840579032897949, 55.08415222167969, 32.9713134765625, 21.84299659729004, 35.903682708740234, -8.933043479919434, 9.87164306640625, 19.949214935302734, -6.603227138519287, 13.690217971801758, 4.538418769836426, -7.562923431396484, 10.413407325744629, -1.3493717908859253, -0.30595096945762634, 6.149674892425537, -4.345564842224121, 5.7708892822265625]"
datasources\LDC\wav\2NT3s2782.wav,neutral,three hundred one,tete a tete,male,"[-460.6080627441406, 138.1179962158203, -18.81522560119629, 50.492462158203125, 27.169891357421875, 15.21808910369873, 37.148372650146484, -5.447665214538574, 8.393548965454102, 18.6495304107666, -5.340939521789551, 13.03063678741455, 5.117438316345215, -3.422909736633301, 11.19572639465332, -2.3070311546325684, 2.19098162651062, 7.942595481872559, -3.5892257690429688, 7.687361717224121]"
datasources\LDC\wav\2NT3s2783.wav,neutral,three hundred one,tete a tete,male,"[-432.2978820800781, 151.3765411376953, -21.810226440429688, 46.797969818115234, 32.05032730102539, 24.270660400390625, 45.154197692871094, -4.705772876739502, 4.997976303100586, 20.01360321044922, -6.724720478057861, 7.40001106262207, 5.1954240798950195, -4.690030097961426, 7.023131847381592, -1.3246980905532837, 1.202689528465271, 4.707036018371582, -4.943912029266357, 3.6215102672576904]"
datasources\LDC\wav\2NT3s2800.wav,neutral,eight thousand four,tete a tete,male,"[-432.1832275390625, 142.28733825683594, -39.19240951538086, 55.65404510498047, 30.99195098876953, 13.853109359741211, 41.01369857788086, -10.944808959960938, -0.18175020813941956, 11.629846572875977, -12.816499710083008, 13.019156455993652, 8.682392120361328, -3.5206046104431152, 8.402158737182617, -3.0433390140533447, 4.108183860778809, 6.303377628326416, -5.423707962036133, 8.378837585449219]"
datasources\LDC\wav\2NT3s2801.wav,neutral,eight thousand four,tete a tete,male,"[-430.5697937011719, 133.5766143798828, -39.00132751464844, 54.78223419189453, 29.877695083618164, 11.197412490844727, 38.60386657714844, -9.687867164611816, 1.5553988218307495, 14.177299499511719, -10.254775047302246, 12.789671897888184, 7.582544803619385, -3.430260419845581, 11.108242988586426, -1.3329007625579834, 3.2710094451904297, 9.671174049377441, -2.099179983139038, 6.201752185821533]"
datasources\LDC\wav\2NT3s2870.wav,neutral,nine thousand nine,tete a tete,male,"[-432.0661315917969, 152.54954528808594, -32.791080474853516, 52.12864685058594, 32.321800231933594, 12.88659381866455, 40.221717834472656, -3.880235433578491, 3.091649055480957, 18.048137664794922, -2.7395718097686768, 9.681777000427246, 2.9288244247436523, -1.4220912456512451, 10.570884704589844, -0.6106759309768677, 6.524528503417969, 8.709088325500488, -4.00385856628418, 4.501123428344727]"
datasources\LDC\wav\2NT3s2871.wav,neutral,nine thousand nine,tete a tete,male,"[-425.9369812011719, 155.1966552734375, -26.42409324645996, 54.277587890625, 35.637210845947266, 16.682720184326172, 36.797607421875, -8.41832447052002, 6.068680763244629, 21.00399398803711, -5.313365936279297, 9.523687362670898, 3.064913511276245, -6.256424427032471, 8.913718223571777, 1.4955015182495117, 6.310125827789307, 7.171384334564209, -4.70580530166626, 6.172964096069336]"
datasources\LDC\wav\2NT3s2872.wav,neutral,nine thousand nine,tete a tete,male,"[-461.609375, 157.00059509277344, -38.906715393066406, 52.29518127441406, 30.237356185913086, 10.792149543762207, 44.1489143371582, 0.6889682412147522, 5.282709121704102, 17.99131965637207, 0.10636796057224274, 10.77629566192627, -5.364165782928467, -5.07888650894165, 14.481060981750488, -1.959701418876648, 4.373754501342773, 9.301551818847656, -4.623281478881836, 3.913365125656128]"
datasources\LDC\wav\2NT3s2880.wav,neutral,october eighth,tete a tete,male,"[-455.87255859375, 120.16907501220703, -25.283166885375977, 50.51228332519531, 27.5290584564209, 13.486648559570312, 38.0366096496582, -4.432267665863037, 6.377498626708984, 18.743131637573242, -6.464478969573975, 12.333983421325684, 12.219767570495605, 0.14243841171264648, 7.329858303070068, -2.3192803859710693, 2.6905019283294678, 5.593003749847412, -2.7691421508789062, 9.163422584533691]"
datasources\LDC\wav\2NT3s2900.wav,neutral,six hundred eight,tete a tete,male,"[-402.0326232910156, 135.51080322265625, -63.22652816772461, 50.75087356567383, 26.6992130279541, 7.390662670135498, 49.820274353027344, 5.332704067230225, 4.974170684814453, 9.814106941223145, -7.001628875732422, 10.849390029907227, -2.991111993789673, -0.8482249975204468, 13.149336814880371, -5.5040602684021, 6.358187675476074, 7.8990092277526855, -6.813272476196289, 2.9848756790161133]"
datasources\LDC\wav\2NT3s2901.wav,neutral,six hundred eight,tete a tete,male,"[-400.47454833984375, 128.14329528808594, -53.155181884765625, 49.34333419799805, 29.051742553710938, 9.892707824707031, 46.00657653808594, 1.173850417137146, 1.1725711822509766, 13.305195808410645, -5.322940826416016, 7.747589111328125, 2.570721387863159, 0.8280596137046814, 8.806403160095215, -3.9485762119293213, 5.057798862457275, 5.784327507019043, -6.6433210372924805, 0.8298988938331604]"
datasources\LDC\wav\2NT3s2902.wav,neutral,six hundred eight,tete a tete,male,"[-440.93914794921875, 134.5699462890625, -44.92195129394531, 47.28292465209961, 29.38119125366211, 12.874576568603516, 40.75517654418945, -5.101964473724365, 6.588254451751709, 18.585010528564453, -10.176713943481445, 9.87633991241455, 7.044491291046143, -4.78059720993042, 8.338785171508789, -2.6091220378875732, 1.9875388145446777, 9.234315872192383, -2.7821173667907715, 3.179523229598999]"
datasources\LDC\wav\2NT3s2920.wav,neutral,ten thousand three,tete a tete,male,"[-399.6848449707031, 153.94345092773438, -53.028079986572266, 56.17973709106445, 36.33711624145508, 18.104637145996094, 48.69475173950195, -6.9648051261901855, 4.46926212310791, 19.430788040161133, -10.054183006286621, 10.458928108215332, 6.38179874420166, -3.414083242416382, 9.383625030517578, -2.473637342453003, 4.216925144195557, 6.377260208129883, -6.975127696990967, 3.949968099594116]"
datasources\LDC\wav\2NT3s2921.wav,neutral,ten thousand three,tete a tete,male,"[-384.2899169921875, 145.34754943847656, -42.49318313598633, 50.078285217285156, 37.75060272216797, 21.844131469726562, 42.674278259277344, -6.327986240386963, 6.187802791595459, 15.72216510772705, -10.597593307495117, 12.686752319335938, 5.720966815948486, -6.589917182922363, 7.799914360046387, -4.2677178382873535, 3.0864267349243164, 8.568845748901367, -6.2670183181762695, 5.137564182281494]"
datasources\LDC\wav\2NT3s2922.wav,neutral,ten thousand three,tete a tete,male,"[-411.6976318359375, 151.3302459716797, -40.634986877441406, 48.75083541870117, 38.52077865600586, 23.629941940307617, 38.58818054199219, -9.722732543945312, 8.747478485107422, 15.336684226989746, -12.145219802856445, 14.88282585144043, 4.824376583099365, -8.61390495300293, 9.14316463470459, -5.377098083496094, 1.17580246925354, 10.855986595153809, -4.4214091300964355, 4.382496356964111]"
