,modality,emotion,statement,gender,mfcc
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-02-05.wav,audio-only,sad,Kids are talking by the door,male,"[-772.188720703125, 76.84464263916016, 12.438470840454102, 17.503677368164062, 6.541945457458496, 18.837209701538086, 5.885542869567871, 5.275944232940674, 8.677265167236328, 6.44008731842041, 3.868459701538086, 2.3480868339538574, 1.6062849760055542, 0.32960739731788635, -1.1426029205322266, -2.7081050872802734, 0.6674444675445557, 0.872184157371521, 2.3025400638580322, 5.40733528137207]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-01-05.wav,audio-only,sad,Dogs are sitting by the door,male,"[-788.4172973632812, 63.093406677246094, 14.377525329589844, 20.165842056274414, 5.340763092041016, 16.532882690429688, 5.193986892700195, 6.039482116699219, 7.5464186668396, 9.173303604125977, 5.673144817352295, 4.629011154174805, 1.0417298078536987, -1.1007057428359985, 0.5455760359764099, -4.212522506713867, 0.4655214250087738, 1.7977995872497559, 2.49438214302063, 4.972922325134277]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-02-05.wav,audio-only,sad,Dogs are sitting by the door,male,"[-762.2139892578125, 70.95927429199219, 16.081880569458008, 22.973709106445312, 8.161333084106445, 21.01436424255371, 4.8946146965026855, 5.611473083496094, 8.243303298950195, 8.045738220214844, 3.5089876651763916, 4.357067108154297, 0.4386676847934723, -0.24478395283222198, 0.2922798693180084, -4.291415691375732, 2.1389029026031494, 2.543602466583252, 1.7655643224716187, 4.6323466300964355]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-01-05.wav,audio-only,sad,Kids are talking by the door,male,"[-758.8782958984375, 68.99687957763672, 14.233612060546875, 20.07063102722168, 6.757296085357666, 19.82636833190918, 5.506900787353516, 9.793429374694824, 5.752023696899414, 4.160057544708252, 3.5679872035980225, 3.9861185550689697, 1.083020806312561, -0.665337324142456, 1.1975250244140625, -1.2268779277801514, -1.5283154249191284, 2.87784743309021, 1.3000420331954956, 1.6585320234298706]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-02-05.wav,audio-only,sad,Kids are talking by the door,male,"[-773.6172485351562, 72.7349624633789, 12.853520393371582, 14.200262069702148, 5.9430365562438965, 17.280323028564453, 8.109004020690918, 12.652680397033691, 7.39260196685791, 3.923208713531494, 6.777474880218506, 3.088067054748535, 1.1399492025375366, -0.41014596819877625, 0.26217958331108093, 0.5379438996315002, -1.7533003091812134, 0.43092530965805054, 3.0674803256988525, 1.829345941543579]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-01-05.wav,audio-only,sad,Dogs are sitting by the door,male,"[-732.2301635742188, 62.270999908447266, 6.149196147918701, 15.236595153808594, 7.167050361633301, 16.21113395690918, 5.143733978271484, 8.022141456604004, 6.139068126678467, 2.4638671875, 4.258347034454346, 3.325892448425293, -0.021078551188111305, -0.7384138107299805, 0.2553427219390869, -2.3377370834350586, -2.556659698486328, 1.238735556602478, 2.6598381996154785, 2.109962224960327]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-02-05.wav,audio-only,sad,Dogs are sitting by the door,male,"[-757.70556640625, 71.03175354003906, 10.112163543701172, 13.357565879821777, 4.183779239654541, 14.316347122192383, 7.408193111419678, 6.546003341674805, 5.226963996887207, 3.9838767051696777, 6.150396823883057, 4.270472526550293, 1.147373080253601, -0.9594950079917908, 0.9705343246459961, -2.779310941696167, -3.91591215133667, -0.13258346915245056, 1.384568452835083, 4.0250630378723145]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-01-05.wav,audio-only,angry,Kids are talking by the door,male,"[-551.6533203125, 77.69256591796875, 3.6604719161987305, 6.483318328857422, -7.313801288604736, 18.103761672973633, 4.976186752319336, 1.7561062574386597, -2.4920003414154053, -1.5504944324493408, 0.7439786195755005, 3.48545241355896, -5.417190074920654, -1.8345261812210083, 0.8575506806373596, -2.66796875, -4.881535530090332, -1.1986743211746216, -0.8369421362876892, 0.7374032139778137]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-02-05.wav,audio-only,angry,Kids are talking by the door,male,"[-565.0723266601562, 71.56560516357422, 0.9468415975570679, 11.093762397766113, -2.824680805206299, 20.919857025146484, 7.011259078979492, 5.836076259613037, -0.944697380065918, -0.47184500098228455, 1.3104536533355713, 3.005103588104248, -2.520095109939575, -0.879302978515625, 0.5940858721733093, -0.3780149221420288, -2.1760590076446533, 0.4646008610725403, -0.041960686445236206, 2.373103618621826]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-01-05.wav,audio-only,angry,Dogs are sitting by the door,male,"[-646.8751220703125, 85.06195068359375, 16.19588851928711, 23.167890548706055, -3.6263058185577393, 25.718881607055664, 2.6891181468963623, 3.5124855041503906, 3.2767586708068848, 3.76165771484375, 5.256253719329834, -1.0210418701171875, -0.9854848980903625, 0.3886427879333496, 1.8711317777633667, -4.973252773284912, -3.2398521900177, 0.9339121580123901, -0.31801480054855347, 3.7784528732299805]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-02-05.wav,audio-only,angry,Dogs are sitting by the door,male,"[-591.4430541992188, 90.62982177734375, 7.367523670196533, 18.642465591430664, -1.0291765928268433, 27.122055053710938, 1.864975929260254, 1.888399362564087, 2.7243475914001465, 1.8014729022979736, 0.32778266072273254, 3.7108538150787354, 0.1337706446647644, -3.3769640922546387, -1.1309411525726318, -3.2403759956359863, -2.8772993087768555, 0.7808321118354797, -0.6240693926811218, 3.285905599594116]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-01-05.wav,audio-only,angry,Kids are talking by the door,male,"[-396.8017578125, 59.42784881591797, -6.779544830322266, 3.534339189529419, -9.5057373046875, 8.905801773071289, 1.5350215435028076, 4.128383159637451, -7.871978759765625, -2.9761645793914795, 0.46714362502098083, -0.2667381167411804, -5.3478779792785645, -3.984959125518799, -2.8980045318603516, -1.6526724100112915, -4.812967300415039, -3.632862091064453, 0.09155990928411484, -0.5285712480545044]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-02-05.wav,audio-only,angry,Kids are talking by the door,male,"[-419.017578125, 58.41867446899414, -4.383341312408447, 8.929384231567383, -6.799680709838867, 13.4370756149292, 0.08738721162080765, 5.782157897949219, -4.762845993041992, -2.4147536754608154, 0.38886937499046326, 1.2675808668136597, -5.252007007598877, -1.8870198726654053, -1.6776957511901855, 0.009924151003360748, -5.747459411621094, -3.231785535812378, 0.44239261746406555, 1.6467008590698242]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-01-05.wav,audio-only,angry,Dogs are sitting by the door,male,"[-359.4201354980469, 49.58063507080078, -3.5431199073791504, 8.959307670593262, -11.242708206176758, 6.774364471435547, 3.3243396282196045, 3.8645999431610107, -7.639932632446289, -6.308907508850098, 0.7410237193107605, 1.819808840751648, -4.065496444702148, -4.036675453186035, -5.878943920135498, -3.8183228969573975, -4.431854248046875, -2.942425012588501, -2.6450319290161133, 0.45738914608955383]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-02-05.wav,audio-only,angry,Dogs are sitting by the door,male,"[-354.1379699707031, 53.14614486694336, -5.497270107269287, 7.65414571762085, -12.530168533325195, 7.189962863922119, 1.3689886331558228, 3.5844361782073975, -10.626087188720703, -8.16919994354248, 2.7836339473724365, 2.2101614475250244, -3.8079826831817627, -3.2502408027648926, -7.105037689208984, -2.784698486328125, -2.7333011627197266, -3.159992218017578, -4.799766540527344, -1.2846696376800537]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-01-05.wav,audio-only,fearful,Kids are talking by the door,male,"[-669.39501953125, 65.13147735595703, 4.176024436950684, 16.909976959228516, -0.5649075508117676, 15.832855224609375, 3.4805233478546143, 6.010914325714111, 1.8174303770065308, 0.4227979779243469, -0.8617468476295471, 1.2301851511001587, 0.016388559713959694, -0.7028067111968994, -1.7794913053512573, -1.5592000484466553, 1.7963155508041382, 0.28037407994270325, -1.8424444198608398, 1.4408540725708008]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-02-05.wav,audio-only,fearful,Kids are talking by the door,male,"[-671.3464965820312, 61.67854309082031, 5.888600826263428, 15.146042823791504, 0.06526947021484375, 16.911882400512695, 4.275306224822998, 5.8748250007629395, 3.2543320655822754, 2.3450169563293457, 0.7678478360176086, 1.7077949047088623, 0.21142800152301788, -0.9070954322814941, -1.0842195749282837, -3.072347640991211, 0.041553761810064316, 1.1046067476272583, -0.9631004929542542, 0.3748609125614166]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-01-05.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-720.6901245117188, 68.06676483154297, 7.846346378326416, 17.21210289001465, 3.5050606727600098, 16.948455810546875, 4.955877304077148, 6.633683204650879, 3.2652792930603027, 5.71755838394165, 1.2804516553878784, 3.5846617221832275, 0.12338091433048248, 0.8234919309616089, 0.012807270511984825, -4.067683219909668, -0.19257678091526031, 1.8183900117874146, 0.6338162422180176, 4.087821006774902]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-02-05.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-628.06591796875, 62.43714904785156, 8.018927574157715, 12.072745323181152, 0.7925538420677185, 15.98747444152832, 2.9651880264282227, 5.003752708435059, 0.2804989814758301, 1.1571511030197144, 0.29014137387275696, 1.2090952396392822, -1.4775090217590332, -1.4416414499282837, -0.25639140605926514, -3.5586674213409424, -2.157529830932617, -0.11473140120506287, -1.1798783540725708, 0.03472789004445076]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-01-05.wav,audio-only,fearful,Kids are talking by the door,male,"[-480.0017395019531, 57.467098236083984, -2.999315023422241, 7.604196548461914, -8.973186492919922, 7.128966331481934, -2.861004590988159, 5.398248672485352, -2.8403682708740234, -2.7645466327667236, -2.2867181301116943, 2.009986400604248, -5.348562240600586, -3.8789896965026855, -3.719768762588501, -4.320671558380127, -5.347960472106934, -2.623328685760498, -1.9864979982376099, -0.6666067838668823]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-02-05.wav,audio-only,fearful,Kids are talking by the door,male,"[-469.7394104003906, 79.72108459472656, -5.772006034851074, 9.131597518920898, -7.928171634674072, 8.945040702819824, -4.446226596832275, 6.888388156890869, -2.5123119354248047, -3.17110538482666, -0.14439578354358673, 2.4943764209747314, -8.814022064208984, -7.211111068725586, -4.102822303771973, -4.67118501663208, -7.923941612243652, -5.147001266479492, -1.6649541854858398, 0.44989073276519775]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-01-05.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-482.5890808105469, 53.27531433105469, -3.0692574977874756, 9.985054016113281, -4.9397783279418945, 11.657867431640625, 2.4509658813476562, 4.096978664398193, -4.193124294281006, -2.633312225341797, 2.828423023223877, 2.9796392917633057, -2.8828349113464355, -3.9394371509552, -2.857229232788086, -2.181798219680786, -5.790197849273682, -4.380862712860107, -0.9547231793403625, -0.006630796939134598]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-02-05.wav,audio-only,fearful,Dogs are sitting by the door,male,"[-480.2109069824219, 67.98306274414062, -2.9170408248901367, 10.510257720947266, -6.864134311676025, 8.849958419799805, -3.9622621536254883, 5.874862194061279, -1.952170729637146, -5.5847554206848145, -0.17633098363876343, 2.8403429985046387, -5.671205520629883, -6.271796703338623, -4.549407482147217, -4.94477653503418, -5.503847599029541, -5.271082401275635, -3.9971444606781006, -1.0643939971923828]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-01-05.wav,audio-only,disgust,Kids are talking by the door,male,"[-733.9981689453125, 68.85655975341797, 3.9822254180908203, 21.610610961914062, 6.602820873260498, 19.081972122192383, 5.393453598022461, 5.145479679107666, 6.082223892211914, 1.644235372543335, 3.7458910942077637, 5.196521282196045, -0.4766915440559387, 1.3098798990249634, -1.7760109901428223, -1.6905854940414429, 2.005845785140991, 2.987332820892334, 2.36091685295105, 3.286306142807007]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-02-05.wav,audio-only,disgust,Kids are talking by the door,male,"[-678.7564086914062, 60.400108337402344, -0.38064250349998474, 19.121509552001953, 3.8770148754119873, 16.97948455810547, 4.854157447814941, 4.099731922149658, 1.9106863737106323, -0.33643415570259094, 1.987803339958191, 3.3810548782348633, -0.22655823826789856, 1.2549132108688354, -1.5991853475570679, -1.287244200706482, 3.4717440605163574, 1.5568134784698486, 1.3177011013031006, 4.388376235961914]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-01-05.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-727.636962890625, 67.80730438232422, 1.9308148622512817, 27.090747833251953, 1.8272278308868408, 19.110597610473633, 1.944496512413025, 1.3720587491989136, 6.292387962341309, 1.932821273803711, 5.0881733894348145, 6.964025974273682, 0.08990828692913055, -0.09428539127111435, 0.0555826835334301, -4.323592185974121, 1.1399205923080444, 0.8075811862945557, 1.5697482824325562, 6.118428707122803]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-02-05.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-668.2503662109375, 54.78938674926758, 5.937440395355225, 20.402963638305664, 4.648599147796631, 15.251455307006836, 1.5939092636108398, 2.201272964477539, 4.172308921813965, 2.2013893127441406, 3.082766532897949, 3.4483723640441895, -0.7017161250114441, 0.7500138878822327, -0.9156684279441833, -4.256423473358154, 1.2552036046981812, -0.46612054109573364, -0.12933392822742462, 3.5354163646698]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-01-05.wav,audio-only,disgust,Kids are talking by the door,male,"[-676.9512329101562, 72.95883178710938, 6.48701810836792, 21.66963005065918, 5.567126750946045, 25.532217025756836, -1.4958025217056274, 8.457588195800781, 1.7912670373916626, -1.1844539642333984, -1.2469254732131958, 3.279247522354126, 2.2089688777923584, -0.35990387201309204, -5.98275899887085, -2.5195679664611816, 1.7423031330108643, 0.06137263402342796, 0.19986270368099213, 2.1576333045959473]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-02-05.wav,audio-only,disgust,Kids are talking by the door,male,"[-610.6182250976562, 63.07381820678711, 3.3066797256469727, 15.501173973083496, 3.4041833877563477, 19.037519454956055, 2.333423376083374, 4.71665096282959, 0.4213854968547821, -0.6423471570014954, -3.4104373455047607, 1.4314403533935547, 0.5235885977745056, -0.9444970488548279, -3.8972830772399902, -1.304246187210083, -0.5847395658493042, -1.8106392621994019, -1.9796266555786133, 2.9823098182678223]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-01-05.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-596.879638671875, 69.96955871582031, 6.4176130294799805, 23.823631286621094, -1.15718412399292, 16.061962127685547, -0.09499700367450714, 5.227065563201904, 2.9607272148132324, 0.1535925418138504, -2.0682833194732666, -1.165470004081726, -3.6578097343444824, -2.861375570297241, -2.733060121536255, -4.067432880401611, -2.690887928009033, -4.587163925170898, -2.3058297634124756, 1.100344181060791]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-02-05.wav,audio-only,disgust,Dogs are sitting by the door,male,"[-627.5839233398438, 105.61577606201172, 7.6388373374938965, 34.03336715698242, 6.794132232666016, 23.233787536621094, 1.985568642616272, 3.3187813758850098, 1.547006368637085, -1.8275998830795288, -6.387341499328613, -1.120232343673706, 0.0831928625702858, 2.8676347732543945, -2.0228919982910156, -4.680196762084961, -1.45051109790802, -3.3060598373413086, 0.8720074892044067, 3.9519975185394287]"
datasources\RAVDESS\RAVDESS_DATA\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-01-05.wav,audio-only,surprised,Kids are talking by the door,male,"[-648.774658203125, 66.33006286621094, 5.460668087005615, 17.011043548583984, 1.0132310390472412, 15.475260734558105, 4.247450828552246, 5.193326950073242, 1.7556395530700684, 0.4446210265159607, 1.5431692600250244, 3.174168586730957, -2.6391453742980957, -0.7779042720794678, -0.4786304831504822, -1.8832522630691528, -1.2348780632019043, 0.3090543746948242, 1.142391324043274, -0.32605576515197754]"
