,emotion,statements,situation,gender,mfcc
datasources\LDC_female\wav\3NT1s1641.wav,neutral,one thousand twelve,conversation,female,"[-431.6357421875, 171.74819946289062, -28.263870239257812, 46.9865837097168, 21.262550354003906, -9.201672554016113, 24.464067459106445, -14.348431587219238, -9.874287605285645, 16.021289825439453, -9.08702278137207, -2.433371067047119, 3.154015064239502, -9.321270942687988, -2.242347002029419, -1.0994443893432617, 0.5051366686820984, 2.9991374015808105, 0.2898504137992859, 2.165354013442993]"
datasources\LDC_female\wav\3NT1s1642.wav,neutral,one thousand twelve,conversation,female,"[-441.7175598144531, 164.4675750732422, -13.939268112182617, 46.93532943725586, 20.23427391052246, -3.415313720703125, 27.1047306060791, -14.203458786010742, -10.9734468460083, 17.765193939208984, -5.498265266418457, -2.679309368133545, 2.8171627521514893, -9.889904975891113, -4.628231525421143, -0.724787712097168, 2.3776142597198486, 2.696828603744507, -2.3765833377838135, 0.4378299117088318]"
datasources\LDC_female\wav\3NT1s1670.wav,neutral,september twelfth,conversation,female,"[-463.38641357421875, 148.08729553222656, -44.04136276245117, 50.60024642944336, 15.902725219726562, -12.930527687072754, 30.61984634399414, -3.2826485633850098, 4.794600963592529, 16.967485427856445, -9.221930503845215, 5.736964225769043, -0.714970588684082, -10.84579086303711, 5.241633415222168, -0.8246743679046631, 1.016998529434204, 3.0365469455718994, -2.155791997909546, 4.30051851272583]"
datasources\LDC_female\wav\3NT1s1671.wav,neutral,september twelfth,conversation,female,"[-477.0940856933594, 155.3043975830078, -46.91896438598633, 53.59218978881836, 12.662434577941895, -13.730125427246094, 33.35084533691406, -7.087194442749023, 3.7932870388031006, 18.15097999572754, -10.292987823486328, 5.313586235046387, -1.2938722372055054, -8.499958992004395, 6.264814376831055, -4.015483856201172, 1.4117509126663208, 2.6308176517486572, -5.202838897705078, 5.025481224060059]"
datasources\LDC_female\wav\3NT1s1720.wav,neutral,six thousand three,conversation,female,"[-427.9593200683594, 136.5354461669922, -54.74756622314453, 57.195194244384766, 24.212217330932617, -8.542119979858398, 38.219173431396484, 3.677704095840454, 4.883358955383301, 12.305549621582031, -11.470050811767578, 6.1925153732299805, 1.3490475416183472, -8.959996223449707, 0.1984204202890396, -5.548111438751221, 2.715226411819458, 0.984554648399353, -5.636279106140137, 5.161609649658203]"
datasources\LDC_female\wav\3NT1s1721.wav,neutral,six thousand three,conversation,female,"[-427.740966796875, 126.42049407958984, -40.102535247802734, 47.384002685546875, 25.876813888549805, -0.9583976864814758, 33.332672119140625, 6.464117050170898, 7.65816068649292, 11.646106719970703, -7.757449626922607, 6.43760347366333, 0.9131534099578857, -9.263248443603516, -1.6240553855895996, -4.431262969970703, 2.1676955223083496, 0.3543485999107361, -4.975728988647461, 2.0612385272979736]"
datasources\LDC_female\wav\3NT1s1740.wav,neutral,ten thousand one,conversation,female,"[-435.0975646972656, 176.16143798828125, -34.05450439453125, 55.97288131713867, 18.19517707824707, -7.372775554656982, 38.95212173461914, -10.8670072555542, -5.521968364715576, 23.735633850097656, -10.209746360778809, -6.274503707885742, 1.3096301555633545, -9.080646514892578, -3.502487897872925, -0.0041117374785244465, 7.521990776062012, 2.5047037601470947, -2.757760763168335, 5.998682975769043]"
datasources\LDC_female\wav\3NT1s1741.wav,neutral,ten thousand one,conversation,female,"[-444.4636535644531, 177.56704711914062, -30.949207305908203, 58.19764709472656, 21.60619354248047, -7.8920979499816895, 36.9622802734375, -10.25003719329834, -8.769601821899414, 20.180755615234375, -6.652121067047119, -2.292285442352295, -0.5264445543289185, -12.466094970703125, -3.579951047897339, 0.9438732862472534, 7.382728099822998, 4.221455097198486, -0.882541298866272, 4.9433770179748535]"
datasources\LDC_female\wav\3NT1s1760.wav,neutral,three hundred five,conversation,female,"[-422.8644714355469, 182.27098083496094, -33.69031524658203, 29.95433235168457, 7.584087371826172, -5.359227180480957, 34.351470947265625, -2.0604872703552246, 2.4544177055358887, 14.134980201721191, -10.74724292755127, 1.6262059211730957, -0.5291215181350708, -9.402337074279785, -0.4148370623588562, -3.739990234375, 4.315685749053955, 3.688493251800537, -2.909672498703003, 4.937450885772705]"
datasources\LDC_female\wav\3NT1s1761.wav,neutral,three hundred five,conversation,female,"[-435.3526611328125, 184.04322814941406, -37.91720199584961, 24.931631088256836, 5.977262496948242, -7.503842353820801, 31.677183151245117, -1.2650718688964844, 4.061001300811768, 13.024293899536133, -12.289334297180176, 2.67828106880188, 0.8629968166351318, -9.966569900512695, 0.8810358643531799, -0.7178529500961304, 4.860958576202393, 3.9272842407226562, -2.1418561935424805, 4.748045921325684]"
datasources\LDC_female\wav\3NT1s1780.wav,neutral,three thousand five,conversation,female,"[-411.7013854980469, 172.96453857421875, -45.977745056152344, 40.23619079589844, 11.04959774017334, -13.6574125289917, 32.40044403076172, -7.119211196899414, -2.6751549243927, 18.503694534301758, -8.850730895996094, 1.303572416305542, 3.712702751159668, -8.136758804321289, -1.196632742881775, -2.0079171657562256, 4.3711676597595215, 3.6809403896331787, -2.640726089477539, 2.193406581878662]"
datasources\LDC_female\wav\3NT1s1781.wav,neutral,three thousand five,conversation,female,"[-428.3230285644531, 177.38601684570312, -48.69776153564453, 46.61104965209961, 10.8460111618042, -12.75894832611084, 38.29458236694336, -8.276898384094238, -4.105037212371826, 16.53580093383789, -12.337626457214355, 4.081360816955566, 4.415876865386963, -10.330732345581055, 1.5600471496582031, -0.9626089334487915, 3.4605183601379395, 6.07877254486084, -1.3857462406158447, 1.1284644603729248]"
datasources\LDC_female\wav\3NT1s1800.wav,neutral,two hundred eight,conversation,female,"[-472.7601013183594, 148.92669677734375, -53.119178771972656, 44.50779342651367, 25.769145965576172, 5.2169342041015625, 39.859745025634766, -2.1865861415863037, 5.538313388824463, 15.61197566986084, -11.504429817199707, 6.756752967834473, 2.209533929824829, -11.144377708435059, -0.41287538409233093, -4.0559539794921875, 1.7285029888153076, -2.171018123626709, -9.310394287109375, 2.720120906829834]"
datasources\LDC_female\wav\3NT1s1801.wav,neutral,two hundred eight,conversation,female,"[-462.35357666015625, 129.04513549804688, -41.54755401611328, 38.33106231689453, 26.21513557434082, 9.74140453338623, 38.06068420410156, 2.8299241065979004, 5.618680000305176, 11.772194862365723, -9.577497482299805, 6.913790225982666, 2.9205424785614014, -9.162826538085938, -0.6354395747184753, -4.3148603439331055, 1.36406409740448, -0.6208108067512512, -7.956205368041992, 2.006716251373291]"
datasources\LDC_female\wav\3NT1s1830.wav,neutral,two thousand nine,conversation,female,"[-435.39093017578125, 157.59893798828125, -25.308937072753906, 54.822410583496094, 16.223251342773438, -9.38958740234375, 31.827878952026367, -7.598730564117432, 1.0293962955474854, 23.58670997619629, -6.360639572143555, 0.16568435728549957, 4.954019546508789, -6.762797832489014, -4.729989051818848, -2.3933207988739014, 5.20395040512085, -2.5708930492401123, -6.518383502960205, 4.33755350112915]"
datasources\LDC_female\wav\3NT1s1840.wav,neutral,two thousand one,conversation,female,"[-502.99493408203125, 146.12783813476562, -25.574066162109375, 50.55641174316406, 18.372262954711914, -1.21329927444458, 34.99110412597656, -5.0677642822265625, 3.471569061279297, 20.667682647705078, -9.826102256774902, 0.006612009834498167, 4.5513691902160645, -7.0408501625061035, -2.359757900238037, -1.2027908563613892, 5.481612682342529, 2.071462631225586, -2.6020708084106445, 4.320089340209961]"
datasources\LDC_female\wav\3NT1s1850.wav,neutral,two thousand six,conversation,female,"[-422.4431457519531, 135.18496704101562, -86.26724243164062, 72.3204345703125, 20.570926666259766, -18.306495666503906, 45.0577507019043, -0.969282865524292, 7.851967811584473, 14.412774085998535, -16.552263259887695, 11.125161170959473, -2.8084282875061035, -13.2581148147583, 7.482222557067871, -4.371354579925537, 4.519290447235107, 3.269136667251587, -8.002241134643555, 5.473725318908691]"
datasources\LDC_female\wav\3NT1s1851.wav,neutral,two thousand six,conversation,female,"[-435.0009765625, 130.5757293701172, -78.34916687011719, 69.77210998535156, 20.89453125, -16.49259376525879, 44.103878021240234, 0.5342724919319153, 6.801496982574463, 13.882473945617676, -16.027708053588867, 9.266324043273926, -0.3397236764431, -10.822176933288574, 5.604796886444092, -4.073848247528076, 5.2341203689575195, 3.379401922225952, -6.71229887008667, 5.611802577972412]"
datasources\LDC_female\wav\3NT1s1860.wav,neutral,two thousand three,conversation,female,"[-491.6304626464844, 133.57391357421875, -32.126522064208984, 51.524383544921875, 22.86323356628418, 0.11453283578157425, 35.94673538208008, 1.4924805164337158, 5.7218451499938965, 15.610912322998047, -6.3490800857543945, 6.534139156341553, 1.6867774724960327, -6.869601726531982, 0.7215311527252197, -3.93353271484375, 6.590949535369873, 3.964092254638672, -7.134091377258301, 2.059400796890259]"
datasources\LDC_female\wav\3NT1s1861.wav,neutral,two thousand three,conversation,female,"[-323.3570251464844, 143.99676513671875, -44.66339111328125, 56.6146354675293, 22.182384490966797, -4.406498432159424, 37.83257293701172, -4.25600528717041, 2.042560577392578, 18.18357276916504, -7.1155900955200195, 4.285109043121338, -2.963106155395508, -11.317805290222168, 0.10307417809963226, -5.6340861320495605, 3.4632298946380615, 0.9297128915786743, -8.921075820922852, 2.4406325817108154]"
datasources\LDC_female\wav\3NT1s1870.wav,neutral,two thousand twelve,conversation,female,"[-471.15228271484375, 111.57510375976562, -18.582134246826172, 43.51987838745117, 21.2600040435791, -4.155620098114014, 20.167253494262695, -3.6552443504333496, 0.9589635729789734, 14.362443923950195, -2.3038949966430664, 3.062180280685425, 0.08898869156837463, -7.296451091766357, 1.4758878946304321, 0.9004971981048584, 3.161130666732788, 2.765160083770752, -1.564111351966858, 1.981992244720459]"
datasources\LDC_female\wav\3NT1s1880.wav,neutral,two thousand two,conversation,female,"[-440.1348876953125, 140.14784240722656, -31.70261573791504, 49.90976333618164, 20.107425689697266, -3.7004823684692383, 32.36320495605469, -1.2908509969711304, 7.680410385131836, 18.905384063720703, -10.026348114013672, 3.7711901664733887, 4.114273548126221, -8.412084579467773, -2.0517051219940186, -4.466109752655029, 4.406856536865234, 3.0398194789886475, -6.492825031280518, 1.5193029642105103]"
datasources\LDC_female\wav\3NT1s1881.wav,neutral,two thousand two,conversation,female,"[-467.5179443359375, 148.75466918945312, -36.522342681884766, 50.6302490234375, 18.685922622680664, -3.668858289718628, 34.637001037597656, -0.809877336025238, 9.77589225769043, 18.728912353515625, -8.214404106140137, 7.658336162567139, 1.085042953491211, -9.647170066833496, -0.08510875701904297, -5.660272121429443, 5.293439865112305, 3.9609546661376953, -6.478348731994629, 2.88614559173584]"
datasources\LDC_female\wav\3NT1s3360.wav,neutral,march twenty-sixth,conversation,female,"[-456.9620666503906, 150.33734130859375, -73.07711791992188, 61.35875701904297, 15.783710479736328, -9.824478149414062, 47.351558685302734, -6.387960433959961, 2.752133369445801, 16.443527221679688, -14.599333763122559, 8.047829627990723, -0.7698883414268494, -8.980673789978027, 8.575078964233398, -3.187758207321167, 2.5409085750579834, 0.862670361995697, -6.476301670074463, 6.860458850860596]"
datasources\LDC_female\wav\3NT1s3361.wav,neutral,march twenty-sixth,conversation,female,"[-455.9612121582031, 140.01222229003906, -68.68875885009766, 56.52790451049805, 17.38617515563965, -8.875402450561523, 44.20247268676758, -3.321859121322632, 1.8428618907928467, 14.288180351257324, -11.14863395690918, 9.636211395263672, -0.35555386543273926, -8.312263488769531, 8.971649169921875, -2.108635663986206, 2.7910420894622803, 1.8536741733551025, -5.152204513549805, 6.9675517082214355]"
datasources\LDC_female\wav\3NT1s3420.wav,neutral,may twenty-fourth,conversation,female,"[-473.67840576171875, 140.344970703125, -30.93147087097168, 46.656070709228516, 17.841344833374023, 1.6006015539169312, 37.32971954345703, -1.0187948942184448, 6.707614898681641, 15.612497329711914, -12.169099807739258, 4.308001518249512, 1.5679339170455933, -10.33552074432373, 0.9406169056892395, -3.4961724281311035, 1.3734217882156372, 2.90767765045166, -3.0777339935302734, 4.5136823654174805]"
datasources\LDC_female\wav\3NT1s3421.wav,neutral,may twenty-fourth,conversation,female,"[-494.9876708984375, 157.9399871826172, -43.00328063964844, 51.592891693115234, 17.375436782836914, -1.4754018783569336, 41.334232330322266, -1.8231338262557983, 7.113229274749756, 14.868535041809082, -13.564142227172852, 7.224893093109131, -0.4627208411693573, -10.594280242919922, 4.925570011138916, -4.907671928405762, -0.04933047667145729, 2.063572406768799, -4.0274882316589355, 6.295536994934082]"
datasources\LDC_female\wav\3NT1s3510.wav,neutral,seventy-six,conversation,female,"[-415.6082763671875, 117.97864532470703, -92.70856475830078, 71.10942077636719, 27.74722671508789, -14.956457138061523, 48.574745178222656, 5.9481706619262695, 4.232736110687256, 10.485218048095703, -14.20748233795166, 9.772890090942383, -1.7116974592208862, -9.234070777893066, 7.1510844230651855, -6.108059883117676, 2.760941982269287, 2.060755491256714, -8.570525169372559, 5.999487400054932]"
datasources\LDC_female\wav\3NT1s3511.wav,neutral,seventy-six,conversation,female,"[-412.44781494140625, 115.74212646484375, -93.10870361328125, 71.29410552978516, 26.621400833129883, -16.350034713745117, 48.13542938232422, 4.44444465637207, 2.509047746658325, 11.194250106811523, -13.65601921081543, 9.431015014648438, -0.34949368238449097, -8.515121459960938, 6.437510967254639, -5.33173942565918, 3.4102115631103516, 2.0437870025634766, -7.086157321929932, 6.3409929275512695]"
datasources\LDC_female\wav\3NT1s3512.wav,neutral,seventy-six,conversation,female,"[-426.0639953613281, 121.1491470336914, -90.90936279296875, 67.80801391601562, 29.11014747619629, -13.397018432617188, 46.0390510559082, 5.318088054656982, 4.01484489440918, 8.75129508972168, -15.614633560180664, 10.021923065185547, -0.2488156259059906, -10.702983856201172, 5.858724117279053, -2.8966586589813232, 4.157865047454834, 1.4452625513076782, -6.631351947784424, 6.621140480041504]"
datasources\LDC_female\wav\3NT2s0100.wav,neutral,april fifteenth,distant,female,"[-385.5044250488281, 109.5829849243164, -64.83190155029297, 31.455142974853516, 25.008853912353516, 3.1698591709136963, 26.323699951171875, -10.549022674560547, -0.998286783695221, 10.295843124389648, -12.891730308532715, 3.8525454998016357, 1.1072932481765747, -13.216474533081055, -4.825003623962402, -3.8591411113739014, 3.201585292816162, -3.738091230392456, -14.675232887268066, -1.6968086957931519]"
datasources\LDC_female\wav\3NT2s0101.wav,neutral,april fifteenth,distant,female,"[-368.90777587890625, 110.13801574707031, -67.65020751953125, 30.008840560913086, 27.25143814086914, 3.4378466606140137, 26.03481674194336, -8.378201484680176, -1.47579824924469, 7.631753444671631, -12.952248573303223, 4.862487316131592, 0.11851441860198975, -15.376270294189453, -5.257484436035156, -3.5341944694519043, 1.2009708881378174, -6.411464691162109, -15.417391777038574, -0.7431820631027222]"
datasources\LDC_female\wav\3NT2s0120.wav,neutral,five thousand twelve,distant,female,"[-360.7265319824219, 127.73080444335938, -65.87364196777344, 29.15127182006836, 15.0907564163208, -29.804380416870117, 3.22552752494812, -18.92613983154297, -15.289896011352539, 10.079434394836426, -7.102907180786133, -4.296900272369385, -1.5001683235168457, -9.729275703430176, -4.910069942474365, -3.636003255844116, 4.929580211639404, 2.806339979171753, -10.955757141113281, -2.4935126304626465]"
